                             a       and        at       for      from        in        is        it       mln        of       oil        on         s      said      that       the        to    tonnes         u
crude article000.txt  0.227232  0.260966  0.000000  0.057986  0.074438  0.332731  0.161272  0.000000  0.172752  0.412246  0.153039  0.071560  0.055867  0.206123  0.000000  0.626377  0.261443  0.000000  0.000000
crude article001.txt  0.248841  0.289593  0.107781  0.169332  0.065213  0.210525  0.094191  0.088059  0.075672  0.331062  0.156419  0.062691  0.277348  0.150483  0.202270  0.605035  0.244314  0.000000  0.196880
crude article002.txt  0.201927  0.185523  0.065596  0.154584  0.066148  0.147838  0.071656  0.133983  0.000000  0.137376  0.135996  0.127181  0.049645  0.274752  0.000000  0.813522  0.232328  0.000000  0.000000
crude article003.txt  0.393375  0.240946  0.170384  0.000000  0.171819  0.000000  0.000000  0.261013  0.000000  0.297360  0.088312  0.000000  0.064477  0.475776  0.099923  0.556081  0.120693  0.000000  0.000000
crude article004.txt  0.031896  0.205136  0.041446  0.097672  0.083590  0.373639  0.090550  0.296294  0.436482  0.405064  0.343710  0.160715  0.125472  0.260399  0.000000  0.324641  0.117435  0.000000  0.042060
crude article005.txt  0.111328  0.409136  0.000000  0.000000  0.291755  0.326029  0.000000  0.000000  0.000000  0.100986  0.599827  0.000000  0.000000  0.201972  0.169674  0.377699  0.102471  0.189916  0.000000
crude article006.txt  0.296031  0.271983  0.000000  0.000000  0.129301  0.288981  0.000000  0.000000  0.000000  0.358041  0.132916  0.248601  0.097043  0.179021  0.000000  0.418474  0.544961  0.000000  0.130120
crude article007.txt  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article008.txt  0.000000  0.166679  0.078577  0.000000  0.000000  0.354191  0.000000  0.080249  0.735578  0.109709  0.162910  0.000000  0.000000  0.219417  0.000000  0.359033  0.278306  0.000000  0.000000
crude article009.txt  0.092452  0.028314  0.040044  0.000000  0.403813  0.150417  0.000000  0.040896  0.843436  0.000000  0.083021  0.000000  0.060614  0.139773  0.000000  0.182968  0.141828  0.000000  0.081275
crude article010.txt  0.219748  0.100949  0.142771  0.000000  0.000000  0.429030  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.432217  0.299002  0.000000  0.093192  0.606799  0.000000  0.289771
crude article011.txt  0.126036  0.115797  0.081886  0.321621  0.041288  0.153793  0.089451  0.041814  0.000000  0.314401  0.509306  0.198455  0.247897  0.257237  0.096045  0.400874  0.261021  0.000000  0.249296
crude article012.txt  0.255618  0.313137  0.000000  0.086972  0.000000  0.166353  0.000000  0.113072  0.000000  0.231872  0.000000  0.107331  0.083795  0.309162  0.000000  0.722690  0.313709  0.000000  0.000000
crude article013.txt  0.274944  0.108261  0.102075  0.280643  0.205869  0.536791  0.111505  0.000000  0.000000  0.142516  0.264532  0.148431  0.231762  0.000000  0.000000  0.366455  0.289223  0.000000  0.310761
crude article014.txt  0.108354  0.298656  0.140795  0.110600  0.141981  0.317320  0.153802  0.143790  0.164751  0.196577  0.583805  0.000000  0.213118  0.196577  0.000000  0.459513  0.000000  0.000000  0.000000
crude article015.txt  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article016.txt  0.063419  0.058267  0.082407  0.000000  0.000000  0.061909  0.090020  0.084160  0.000000  0.345165  0.256273  0.239661  0.062368  0.172583  0.000000  0.591690  0.583737  0.000000  0.000000
crude article017.txt  0.142868  0.131262  0.061881  0.291659  0.062402  0.139465  0.067598  0.000000  0.000000  0.259192  0.192441  0.119978  0.187335  0.302391  0.000000  0.565489  0.526009  0.000000  0.062798
crude article018.txt  0.339596  0.000000  0.147091  0.000000  0.148329  0.221005  0.321358  0.000000  0.344235  0.308049  0.304954  0.285186  0.333971  0.205366  0.000000  0.384046  0.000000  0.000000  0.000000
crude article019.txt  0.289006  0.354038  0.000000  0.098332  0.000000  0.282123  0.273485  0.000000  0.146477  0.436930  0.389287  0.000000  0.000000  0.174772  0.000000  0.326835  0.354685  0.000000  0.000000
crude article020.txt  0.138585  0.636635  0.000000  0.141458  0.000000  0.135284  0.000000  0.183908  0.210717  0.251422  0.186672  0.000000  0.272579  0.125711  0.000000  0.352631  0.382680  0.000000  0.000000
crude article021.txt  0.148321  0.102204  0.048182  0.037849  0.145764  0.253380  0.052633  0.442864  0.056380  0.336356  0.399572  0.046709  0.072932  0.235450  0.113028  0.503206  0.273043  0.000000  0.000000
crude article022.txt  0.161095  0.232584  0.089712  0.164434  0.030156  0.202189  0.000000  0.244320  0.000000  0.187881  0.371987  0.028990  0.316853  0.354886  0.245524  0.487985  0.275375  0.000000  0.091040
crude article023.txt  0.148778  0.136692  0.048331  0.037965  0.146212  0.254160  0.052795  0.444228  0.056554  0.371131  0.400803  0.046853  0.073157  0.168696  0.113376  0.473208  0.308119  0.000000  0.000000
crude article024.txt  0.090126  0.165610  0.000000  0.000000  0.000000  0.263939  0.000000  0.358804  0.274072  0.000000  0.364196  0.000000  0.088633  0.245261  0.412082  0.458654  0.331825  0.000000  0.000000
crude article025.txt  0.218771  0.241199  0.056854  0.044661  0.000000  0.298986  0.062107  0.000000  0.199584  0.317517  0.471491  0.110232  0.086059  0.238138  0.000000  0.371110  0.443007  0.149282  0.000000
crude article026.txt  0.233520  0.214550  0.151718  0.238360  0.000000  0.227958  0.165734  0.309891  0.177532  0.105913  0.314547  0.000000  0.114826  0.317740  0.000000  0.594192  0.107471  0.000000  0.153965
crude article027.txt  0.092645  0.085119  0.000000  0.220653  0.000000  0.211024  0.350680  0.204907  0.000000  0.196091  0.207986  0.272306  0.364443  0.252117  0.282400  0.445280  0.284250  0.000000  0.122167
crude article028.txt  0.170673  0.078404  0.166329  0.043553  0.111820  0.166608  0.060565  0.056623  0.000000  0.348340  0.229894  0.107496  0.083923  0.077409  0.065030  0.651417  0.510558  0.000000  0.000000
crude article029.txt  0.190472  0.087500  0.000000  0.000000  0.000000  0.000000  0.135182  0.000000  0.000000  0.259167  0.256563  0.000000  0.000000  0.172778  0.000000  0.080776  0.876596  0.000000  0.000000
crude article030.txt  0.150279  0.207107  0.097637  0.230091  0.049229  0.110025  0.106656  0.199427  0.171374  0.340797  0.253030  0.141977  0.073895  0.238558  0.114520  0.573580  0.414971  0.000000  0.000000
crude article031.txt  0.360313  0.248282  0.117048  0.045973  0.059017  0.175866  0.255722  0.059769  0.068482  0.367696  0.303335  0.170204  0.132879  0.326841  0.137288  0.382008  0.373104  0.000000  0.000000
crude article032.txt  0.199517  0.183309  0.194439  0.152739  0.196077  0.243456  0.070801  0.000000  0.227523  0.407210  0.470305  0.062831  0.147159  0.090491  0.000000  0.465366  0.091822  0.255269  0.000000
crude article033.txt  0.193122  0.248407  0.050189  0.236550  0.050611  0.188522  0.219300  0.000000  0.117456  0.210218  0.104053  0.145962  0.113954  0.245254  0.353203  0.622440  0.284413  0.000000  0.000000
